title,release_date,type,runtime,genre,director,cast,country,language,production_company,synopsis,tags,imdb_rating,imdb_review_count,imdb_id
치하야후루 하편,2016-04-29,movie,102,"로맨스, 코미디, 드라마",,,,,Robot Communications,,"high school, friendship, sports, competition, based on manga, school life, school club, karuta, japanese high school, youth, bukatsu",,,tt4802214
엘르,2016-05-25,movie,130,"드라마, 스릴러",,,,,France 2 Cinéma,,"rape, france, video game, assault, death of father, car accident, birth, divorced woman, death of mother, christmas lights, giving birth, rape and revenge, christmas, intruder, pepper spray",,,tt3716530
위스키 탱고 폭스트롯,2016-03-04,movie,112,"코미디, 드라마, 전쟁",,,,,Paramount Pictures,,"rescue, journalist, based on novel or book, kidnapping, journalism, afghanistan, based on true story, taliban, terrorism, soldier, cynical, foreign correspondent, embedded journalism, war journalism, playful, bold",,,tt3553442
Prooi,2016-10-13,movie,110,"공포, 스릴러, 코미디",,,,,Parachute Pictures,,"hunter, amsterdam, netherlands, lion, animal attack, escaped animal, man eater",,,tt4291700
The Legend of Jack Logan,2016-04-30,movie,81,공포,,,,,Adler & Associates Entertainment,,found footage,,,tt5321214
파도인,2016-12-23,movie,128,"코미디, 드라마, 로맨스",,,,,Jet Tone Production,,,,,tt3824950
헤드샷,2016-09-24,movie,117,"액션, 스릴러, 드라마",,,,,Screenplay Infinite Films,,martial arts,,,tt5147214
내 이름은 꾸제트,2016-09-22,movie,66,"애니메이션, 코미디, 드라마, 가족",,,,,Gébéka Films,,"orphanage, thief, stop motion, police officer, alcoholic, adult animation",,,tt2321405
ग्रेट ग्रांड मस्ती,2016-07-15,movie,127,"코미디, 판타지, 공포",,,,,Balaji Motion Pictures,,,,,tt4675030
ARQ,2016-09-16,movie,88,"SF, 스릴러",,,,,MXN Entertainment,,"post-apocalyptic future, time travel, deception, time loop, struggle for survival, paranoid, corporate espionage, mysterious events",,,tt5640450
Fart: A Documentary,2016-05-01,movie,74,다큐멘터리,,,,,,,,,,tt5939924
إشتباك,2016-07-27,movie,95,"스릴러, 드라마",,,,,Ministère des Affaires étrangères et du Développement International,,"egypt, cairo, street riots, lynching, egyptian revolution, police truck",,,tt5599692
Till We Meet Again,2016-11-25,movie,105,"드라마, 모험",,,,,Indeed Films,,thailand,,,tt2461340
미스컨덕트,2016-02-05,movie,105,"드라마, 스릴러",,,,,Grindstone Entertainment Group,,"kidnapping, ex-girlfriend, ambition, lawyer, psychological thriller, death, framed for murder, marital tensions, married man, clinical trials, civil suit, pharmaceuticals company, threats, pharmaceutical executive, playing with fire",,,tt3658772
나의 그리스식 웨딩 2,2016-03-23,movie,94,"로맨스, 코미디",,,,,Universal Pictures,,"married couple, greece, greek, sequel, wedding, family problems, meddling parents, close-knit family",,,tt3760922
Mostly Ghostly 3: One Night in Doom House,2016-09-06,movie,89,"가족, 판타지, 공포",,,,,Mostly Ghostly 3 Productions,,"halloween, haunted house, based on children's book, ghost",,,tt5127214
작적: 사라진 왕조의 비밀,2016-09-29,movie,117,"애니메이션, 판타지, 드라마, SF",,,,,THOUSAND DELIGHT PICTURES,,,,,tt4819576
여자가 잠들 때,2016-02-27,movie,103,"드라마, 미스터리",,,,,CAL,,based on novel or book,,,tt4851852
Psychedelia,2016-06-02,movie,73,,,,,,,,,,,tt5329972
눈의 여왕 3: 눈과 불의 마법대결,2016-12-29,movie,90,"가족, 애니메이션, 판타지, 코미디",,,,,Voronezh Animation Studio,,"magic, troll, witchcraft, wizard, based on fairy tale, scandinavian folklore, snow queen, 3d",,,tt4685554
카푸르 앤 썬스,2016-03-18,movie,132,"드라마, 로맨스, 코미디, 가족",,,,,Fox Star Studios,,"coming out, loneliness",,,tt4900716
극장판 울려라! 유포니엄,2016-04-23,movie,104,"애니메이션, 드라마, 음악",,,,,Kyoto Animation,,"high school, based on novel or book, competition, brass band, training, compilation, art, school life, edited from tv series, anime",,,tt5688888
맛 2016: 삼시색끼,2016-11-09,movie,80,"드라마, 로맨스",,,,,,,softcore,,,
Scooby-Doo! and WWE: Curse of the Speed Demon,2016-07-23,movie,80,"애니메이션, 가족, 코미디, 미스터리",,,,,WWE Studios,,"friends, pro wrestlers",,,tt4196868
"나는 내일, 어제의 너와 만난다",2016-12-17,movie,111,"로맨스, 드라마",,,,,TOHO,,"based on novel or book, time travel",,,tt5338222
극장판 프리큐어 올스타즈 모두 노래하자♪ 기적의 마법!,2016-03-19,movie,70,"애니메이션, 판타지, 액션, 음악, 모험, 코미디, 가족",,,,,Toei Animation,,"superhero, super power, superhero team, precure, supervillain, anime, superhero teamup, based on tv series, female superhero, crossover, magical girl",,,tt6448638
사랑과 욕망의 짐노페디,2016-10-10,movie,82,드라마,,,,,Nikkatsu Corporation,,"pink film, middle aged angst, film director",,,tt5999588
두더지의 노래: 홍콩광소곡,2016-12-23,movie,128,"액션, 코미디",,,,,OLM,,"yakuza, chinese mafia",,,tt5328802
부모님과 이혼하는 방법,2016-04-16,movie,106,"코미디, 드라마, 미스터리",,,,,Tiberius Film,,"sibling relationship, based on novel or book, search, disappearance, conceptual art, controversial artist, macabre art",,,tt2097331
फोबिया,2016-05-27,movie,112,"드라마, 미스터리, 스릴러, 공포",,,,,Eros International,,psychological thriller,,,tt5743656
The Land Before Time XIV: Journey of the Brave,2016-02-02,movie,82,"애니메이션, 모험, 가족",,,,,Universal Animation Studios,,"sequel, prehistory, dinosaur",,,tt4431254
Less than 30,2016-01-01,movie,72,,,,,,,,,,,
Sensitivity Training,2016-06-05,movie,87,코미디,,,,,,,woman director,,,tt5697078
Show Me Democracy,2016-09-14,movie,90,다큐멘터리,,,,,Speak Up Productions,,"police brutality, racism, st. louis, missouri, advocacy, activist, activism, ferguson missouri",,,tt6068242
어밴던드,2016-03-02,movie,87,"드라마, 스릴러, 모험",,,,,Making Movies,,"sea, ship, boat, pacific, survival, disaster, storm, death, 1980s",,,tt4519006
СуперБобровы,2016-03-17,movie,95,코미디,,,,,"Yellow, Black & White",,,,,tt5576334
알비온과 네 개의 보물,2016-05-01,movie,120,"판타지, 모험, 코미디, 가족",,,,,Character Brigade,,"horse, stallion, mystical world",,,tt4518260
31,2016-09-15,movie,102,"공포, 스릴러",,,,,Spectacle Entertainment Group,,"nazi, sadism, psychopath, 1970s, texas, halloween, satanism, clown, carnival, survival, murder, chainsaw, maniac, game, carny, betting, killer clown, midget, ax, death game",,,tt3835080
미국 수정헌법 제13조,2016-10-07,movie,100,다큐멘터리,,,,,Kandoo Films,,"prison, politics, slavery, race politics, murder, conspiracy, racism, race, illegal drugs, political correctness, woman director, usa history, political debate, political documentary, social & cultural documentary, african american history",,,tt5895028
Lukim Yu,2016-09-07,movie,83,드라마,,,,,Anderson Development Enterprises,,papua new guinea,,,tt6039790
Marvelous Mandy,2016-10-17,movie,98,"판타지, 스릴러",,,,,A Cut to the Chase Productions,,,,,tt5323092
슬레이브 워,2016-09-08,movie,105,"액션, 모험, 애니메이션, 역사",,,,,Barajoun Entertainment,,"hero, dreams, legend, freedom, greed, based on true story, sister, religion, adult animation, injustice, warrior, abducted",,,tt3576728
Shockwave,2016-01-01,movie,88,공포,,,,,Manny Velazquez Films,,,,,tt4183216
광야의 40일,2016-05-13,movie,98,"모험, 드라마, 역사",,,,,Ironwood Entertainment,,"christianity, devil, desert, fasting, praying, temptation of christ, jesus christ",,,tt3513054
크리피: 일가족 연쇄 실종 사건,2016-06-18,movie,130,"범죄, 드라마, 공포",,,,,Asmik Ace,,"mind control, japan, fire, based on novel or book, professor, investigation, basement, murder, neighbor, dinner, explosion, dog, unsolved crime, secret chamber, suspense, suspense thriller",,,tt4900708
어린 아내,2016-07-04,movie,85,"로맨스, 드라마",,,,,,,softcore,,,
비웨어 더 슬렌더맨,2016-03-11,movie,115,"다큐멘터리, 범죄",,,,,Vermilion Films,,"schizophrenia, wisconsin, bullying, internet, stabbing, woman director, meme, slender man, criminal trial, creepypasta, crime, slenderman",,,tt5329376
분노,2016-09-17,movie,142,"미스터리, 드라마, 스릴러",,,,,Toho Pictures,,"japan, based on novel or book, okinawa, tokyo, japan, deserted island, murder suspect, gay theme, boys' love (bl)",,,tt4384088
아메리칸 허니: 방황하는 별의 노래,2016-09-30,movie,162,드라마,,,,,BFI,,"hotel, van, fireworks, road trip, romance, thief, misfit, marijuana, teenage girl, kansas city, illegal drugs, traveling salesman, woman director, teenage romance, door to door salesman, american midwest, complicated",,,tt3721936
늑대소녀와 흑왕자,2016-05-28,movie,116,로맨스,,,,,Plus D,,"japan, based on manga, japanese high school",,,tt5224834
유혹 2,2016-01-14,movie,96,드라마,,,,,"Cameron Entertainment Co., Ltd.",,prostitution,,,tt5474114
자도빌 포위작전,2016-09-19,movie,108,"전쟁, 드라마, 스릴러",,,,,Parallel Films,,"based on novel or book, bravery, congo, conflict, united nations, katanga conflict, irish, irish army",,,tt3922798
13 Demons,2016-07-04,movie,80,스릴러,,,,,,,,,,tt6552758
탐정 홍길동: 사라진 마을,2016-05-04,movie,125,"액션, 드라마",,,,,Bidangil Pictures,,,,,tt5644726
கதகளி,2016-01-14,movie,125,"액션, 미스터리, 스릴러",,,,,Pasanga Productions,,,,,tt5335394
언더 더 독,2016-08-01,movie,38,"액션, 애니메이션, SF, 스릴러",,,,,Creative Intelligence Arts,,"strong woman, espionage, terrorism, anime",,,tt4020248
Nothing Without GOD,2016-05-17,movie,74,드라마,,,,,Maverick Entertainment Group,,,,,tt6896748
가족은 괴로워,2016-03-16,movie,108,"코미디, 가족",,,,,Shochiku,,,,,tt4065842
러빙,2016-11-04,movie,123,"드라마, 로맨스",,,,,Big Beach,,"court, marriage, civil rights, biography, supreme court, interracial relationship, interracial marriage, virginia, interracial couple",,,tt4669986
부! 마디아 할로윈,2016-10-21,movie,103,코미디,,,,,Lionsgate,,"poltergeist, halloween, haunted house, zombie, ghoul, ghost, mayhem, black cinema, teenager",,,tt5325452
보디가드: 도시정벌,2016-07-15,movie,98,"액션, 범죄, 모험",,,,,,,"martial arts, bodyguard",,,tt4970038
마스터,2016-12-21,movie,143,"범죄, 액션",,,,,Zip Cinema,,"fraud, scam",,,tt5735464
에브리바디 원츠 썸!!,2016-03-30,movie,117,코미디,,,,,Annapurna Pictures,,"scholarship, baseball, texas, college, male friendship, ping pong, rivalry, coming of age, hazing, teenage boy, stoner, fraternity, athletic scholarship, aftercreditsstinger, bar fight, masculinity, disco dancing, 1980s, college freshman, college sports, baseball team, gay interest",,,tt2937696
지니어스,2016-06-10,movie,104,"역사, 드라마",,,,,Pinewood Pictures,,"new york city, biography, writer, book editor, novelist, editor, 1930s",,,tt1703957
핑크,2016-09-16,movie,130,"드라마, 스릴러",,,,,Saraswati Entertainment Creations Limited,,"trial, lawyer, false accusations, attempted rape, courtroom, intimidation, social thriller, courtroom drama",,,tt5571734
음란 선비,2016-01-10,movie,80,로맨스,,,,,,,,,,
Budhia Singh: Born to Run,2016-08-05,movie,112,드라마,,,,,Viacom18 Studios,,biography,,,tt5805252
사도행자: 특별수사대,2016-08-11,movie,109,"액션, 범죄, 드라마",,,,,Shaw Brothers,,"drug dealer, undercover cop, police investigation",,,tt5896962
क्या कूल हैं हम 3,2016-01-22,movie,124,코미디,,,,,,,,,,tt5290620
토니 에드만,2016-07-14,movie,162,"코미디, 드라마",,,,,Komplizen Film,,"joke, business woman, birthday party, family, male masturbation, death, bucharest, romania, death of mother, dentures, woman director, painted face, team building, german abroad, business presentation, estranged daughter, father daughter relationship",,,tt4048272
The Millennial Dream,2016-03-15,movie,42,다큐멘터리,,,,,,,,,,tt5540536
Les Pépites,2016-10-05,movie,88,다큐멘터리,,,,,Bonne Pioche,,"cambodia, humanitarian",,,tt5774604
On the Conditions and Possibilities of Hillary Clinton Taking Me as Her Young Lover,2016-06-08,movie,44,,,,,,,,,,,tt5752204
언프렌드,2016-01-07,movie,92,"공포, 스릴러",,,,,Wiedemann & Berg Film,,"college, internet, vengeful ghost, social network, social outcast, young adult, college student, facebook",,,tt3352390
I'm Okay,2016-12-12,movie,93,,,,,,,,,,,tt5355400
섹스가 다이어트에 미치는 영향,2016-11-25,movie,90,"드라마, 로맨스",,,,,,,softcore,,,tt10087490
Το Αγόρι στη Γέφυρα,2016-10-18,movie,85,"드라마, 역사",,,,,AMP Filmworks,,"coming of age, cyprus",,,tt2349944
서바이벌 패밀리,2016-12-12,movie,117,"코미디, 가족, 드라마, 모험",,,,,Altamira Pictures,,"blackout, road movie",,,tt5890000
봉이 김선달,2016-07-06,movie,121,"역사, 코미디",,,,,SNK Pictures,,joseon dynasty (1392–1910),,,tt5729246
순정,2016-02-24,movie,113,"드라마, 로맨스",,,,,Little Big Pictures,,,,,tt5615904
오직 사랑뿐,2016-11-25,movie,110,"드라마, 역사",,,,,Pathé,,"based on novel or book, africa, marriage, biography, based on true story, botswana, interracial marriage, king, woman director",,,tt3387266
히간지마: 뱀파이어 아일랜드,2016-10-15,movie,118,스릴러,,,,,,,"island, vampire, gore, teenage hero",,,tt5238370
대기만性(성),2016-10-07,movie,94,"코미디, 드라마, 로맨스",,,,,Ineffable Pictures,,"puberty, based on novel or book, love, relationship, sex comedy, sex therapist",,,tt1588878
Love Isn't Enough,2016-01-01,movie,73,드라마,,,,,"Life With Say, LLC",,interracial relationship,,,tt5460114
펫,2016-09-24,movie,94,"공포, 스릴러",,,,,Revolver Picture Company,,"waitress, obsession, bus, imprisonment, restaurant, gore, stalker, cage, basement, murder, stalking, serial killer, slave, dog, security guard, dog pound, rat, pets",,,tt1183374
Secondo me,2016-08-10,movie,79,다큐멘터리,,,,,,,cloakroom,,,tt5729736
Poshter Girl,2016-02-12,movie,140,코미디,,,,,Chalo Film Banaye,,,,,tt5323386
여자전쟁: 도기의 난,2016-03-24,movie,115,드라마,,,,,Contents On Media,,,,,
പാവാട,2016-01-15,movie,145,"코미디, 드라마",,,,,Maniyanpilla Raju Productions,,"movie business, alcoholic",,,tt5068280
여배우 섹스 스캔들2,2016-11-22,movie,60,"드라마, 로맨스",,,,,,,softcore,,,
미트 더 블랙스,2016-04-01,movie,89,코미디,,,,,Hidden Empire Film,,"parody, spoof, horror spoof, home invasion, family, new home, beverly hills, purge, horror parody",,,tt4191580
캐빈 피버: 블러디 홀리데이,2016-02-12,movie,99,공포,,,,,Pelican Point Media,,"vacation, woods, remake, murder, marijuana, cabin in the woods, disease, dog, flesh eating, virus, bloody",,,tt3832096
미들 스쿨: 꼰대 길들이기,2016-10-07,movie,92,"가족, 코미디",,,,,Lionsgate,,"school, middle school, based on children's book, expelled from school, live action and animation, child protagonist",,,tt4981636
극장판 쿠로코의 농구 윈터컵 총집편 - 눈물의 끝에,2016-10-08,movie,88,"애니메이션, 코미디",,,,,Production I.G,,"basketball, compilation, based on manga, shounen, anime, sport",,,tt6779296
வெற்றிவேல்,2016-04-22,movie,141,"액션, 코미디, 가족",,,,,Lyca Productions,,"friendship, kidnapping, male friendship, forced marriage",,,tt5655954
शिवाय,2016-10-28,movie,153,"모험, 액션, 드라마, 스릴러",,,,,NH Studioz,,"fight, kidnapping, mountaineer, mountain climbing, father daughter relationship",,,tt3771536
데이라이트 엔드: 인류멸망의 날,2016-04-16,movie,120,"액션, 공포, SF",,,,,Carolina Film Works,,plague,,,tt3007132
극장판 암살교실 - 365일의 시간,2016-11-19,movie,92,"액션, 애니메이션, 코미디, 드라마",,,,,Lerche,,"school, compilation, based on manga, shounen, anime",,,tt6475250
Los objetos amorosos,2016-11-08,movie,115,드라마,,,,,,,,,,tt5605834
행복 목욕탕,2016-10-29,movie,125,드라마,,,,,Pipeline,,"japan, husband wife relationship, bath house, deaf, bullying, terminal illness, small business, father daughter relationship, mother daughter relationship, sentō",,,tt4778500
Encounter,2016-04-05,movie,84,공포,,,,,Sahara Vision Productions,,"haunting, farm house, ghost, found footage, séance",,,tt3719434
플로렌스,2016-05-06,movie,110,"코미디, 드라마",,,,,BBC Film,,"new york city, biography, singing, campy, socialite, opera singer, society matron, carnegie hall, 1940s, self delusion, delusional, singing false, society party, period film, singing lessons, chronic disease, bad singer, generous woman",,,tt4136084
매기스 플랜,2016-04-27,movie,98,"드라마, 로맨스",,,,,Round Films,,"new york city, professor, chinatown, intellectual, marriage, anthropology, best friend, university, love affair, brooklyn, new york city, ex-husband ex-wife relationship, older man younger man relationship, wanting a baby, woman director, married life, blended family, book writing, adulterous affair, academic, married with children, québécois, québec, canada",,,tt3471098
더 라임하우스 골렘,2016-10-18,movie,109,"공포, 미스터리, 스릴러",,,,,Number 9 Films,,"london, england, library, drag queen, confession, scotland yard, investigation, death sentence, trial, flashback, murder, male homosexuality, serial killer, hanging, courtroom, police inspector, razor blade, golem, limehouse",,,tt4733640
더 보스,2016-04-07,movie,99,코미디,,,,,Universal Pictures,,"business woman, ex-con, duringcreditsstinger, girl scouts",,,tt2702724
트리비사,2016-04-07,movie,97,"드라마, 범죄",,,,,Media Asia Films,,,,,tt4379800
